date,time,latitude,longitude,altitude (m)
01/05/2017,14:33:52,10.812694444444444,-159.05333333333334,405827.09375
01/05/2017,14:34:05,11.46511111111111,-158.56505555555557,405758.8125
01/05/2017,14:34:17,12.066500000000001,-158.11205555555554,405699.53125
01/05/2017,14:34:31,12.766972222222224,-157.58069444444445,405634.90625
01/05/2017,14:34:43,13.366361111111111,-157.12261111111113,405583.3125
01/05/2017,14:34:56,14.014583333333333,-156.62344444444446,405531.34375
01/05/2017,14:35:08,14.611805555555556,-156.1598888888889,405487.0
01/05/2017,14:35:20,15.207944444444443,-155.69352777777777,405446.03125
01/05/2017,14:35:33,15.852444444444444,-155.18494444444445,405405.46875
01/05/2017,14:35:45,16.446083333333334,-154.71227777777776,405371.46875
01/05/2017,14:35:58,17.08775,-154.19658333333334,405338.34375
01/05/2017,14:36:10,17.67863888888889,-153.7170277777778,405311.09375
